timestamp,diff_from_previous,brightness,contrast,saturation,edge_density,frame_path
140,32.778103298611114,56.700846354166664,90.76850601013251,14.76931423611111,0.13509114583333334,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0140s_scene.jpg
146,28.75311053240741,29.125868055555557,52.13701815831938,40.589626736111114,0.1470269097222222,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0146s_scene.jpg
156,15.332935474537036,18.94118923611111,36.033781237227714,46.894205729166664,0.12586805555555555,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0156s_scene.jpg
238,15.220811631944445,17.509440104166668,37.854847697722505,57.91026475694444,0.11338975694444443,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0238s_scene.jpg
280,17.738606770833332,38.26378038194444,59.72728981134764,30.434895833333332,0.16525607638888887,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0280s_scene.jpg
292,19.170030381944443,57.0322265625,91.23658186441904,14.886827256944445,0.13292100694444445,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0292s_scene.jpg
302,30.513997395833332,24.88628472222222,38.81741563184751,30.075086805555557,0.14919704861111113,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0302s_scene.jpg
328,18.29633246527778,38.86773003472222,61.6602700818445,19.7744140625,0.16134982638888887,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0328s_scene.jpg
330,16.904694733796298,34.232096354166664,48.77185067852944,13.318793402777779,0.1527777777777778,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0330s_scene.jpg
332,15.660264756944445,38.753146701388886,55.927425195245654,16.08539496527778,0.18912760416666666,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0332s_scene.jpg
334,23.638274016203702,33.55316840277778,51.7937218303301,39.88075086805556,0.14225260416666666,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0334s_scene.jpg
336,25.349609375,44.498372395833336,68.08035614760132,41.288736979166664,0.15733506944444445,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0336s_scene.jpg
342,21.799406828703702,27.8427734375,40.86525269588238,40.672526041666664,0.14615885416666666,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_01/scene_candidates/t0342s_scene.jpg
