timestamp,diff_from_previous,brightness,contrast,saturation,edge_density,frame_path
0,0.0,48.316080729166664,32.669397368122056,57.63487413194444,0.13368055555555555,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0000s_scene.jpg
2,6.696831597222222,50.83745659722222,37.45984613820202,52.495334201388886,0.1440972222222222,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0002s_scene.jpg
6,15.231011284722221,44.90049913194444,37.47330901641535,63.54578993055556,0.14485677083333334,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0006s_scene.jpg
22,10.314453125,47.12977430555556,31.239770530467798,57.958767361111114,0.1304253472222222,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0022s_scene.jpg
24,12.096535011574074,38.0341796875,32.809527367660145,65.70073784722223,0.1103515625,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0024s_scene.jpg
28,7.218930844907407,47.53125,42.66631698465105,62.803493923611114,0.14713541666666666,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0028s_scene.jpg
30,6.6030092592592595,41.191080729166664,33.48104075021327,62.786892361111114,0.14865451388888887,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0030s_scene.jpg
46,7.274739583333333,42.71299913194444,38.60665113135461,70.17361111111111,0.1381293402777778,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0046s_scene.jpg
70,10.039134837962964,42.20128038194444,33.09830820711419,59.344509548611114,0.16330295138888887,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0070s_scene.jpg
80,10.21603732638889,41.317708333333336,33.25160512977678,62.941623263888886,0.13270399305555555,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0080s_scene.jpg
84,8.945421006944445,44.39691840277778,38.00000295893092,67.38422309027777,0.13498263888888887,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0084s_scene.jpg
86,7.452546296296297,48.50737847222222,43.61297179057361,64.84711371527777,0.14366319444444445,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0086s_scene.jpg
92,14.969111689814815,47.08452690972222,31.64369567324991,59.391927083333336,0.1342230902777778,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0092s_scene.jpg
96,12.002857349537036,42.914713541666664,36.2514801015539,62.71484375,0.1480034722222222,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0096s_scene.jpg
106,12.615234375,47.783854166666664,32.11032657332216,58.0322265625,0.13606770833333334,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0106s_scene.jpg
112,11.632848668981481,39.83897569444444,32.061591388350884,69.2548828125,0.1494140625,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0112s_scene.jpg
124,11.52658420138889,47.740451388888886,31.54963496010203,57.984375,0.13509114583333334,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0124s_scene.jpg
128,10.355794270833334,44.01019965277778,33.07659107087459,40.326497395833336,0.1416015625,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_02/scene_candidates/t0128s_scene.jpg
