timestamp,frame_path,brightness,contrast,saturation,edge_density
85,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0085s.jpg,48.89366319444444,61.32264133297935,31.63747829861111,0.1430121527777778
90,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0090s.jpg,49.035807291666664,61.6018717371349,31.923936631944443,0.14171006944444445
95,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0095s.jpg,47.14507378472222,58.10069032823809,30.888020833333332,0.14713541666666666
100,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0100s.jpg,46.994140625,57.83761624427914,31.366102430555557,0.14583333333333334
105,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0105s.jpg,46.7060546875,57.09753349660837,31.17209201388889,0.1478949652777778
110,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0110s.jpg,46.77647569444444,57.07576510421957,31.813151041666668,0.1474609375
115,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0115s.jpg,46.998372395833336,57.43234525252362,31.631727430555557,0.14572482638888887
120,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0120s.jpg,42.08973524305556,38.91234862530843,37.95496961805556,0.14127604166666666
125,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0125s.jpg,42.88910590277778,39.981987407863244,36.796875,0.14268663194444445
130,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0130s.jpg,40.51019965277778,43.60807714741457,32.400390625,0.13444010416666666
135,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0135s.jpg,48.955837673611114,60.99331224895603,30.644856770833332,0.1478949652777778
140,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0140s.jpg,49.345920138888886,60.829631385824534,32.426540798611114,0.1480034722222222
145,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0145s.jpg,49.9326171875,61.292860885213045,32.608072916666664,0.14919704861111113
150,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0150s.jpg,49.72515190972222,60.21358001377996,34.13292100694444,0.14322916666666666
155,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0155s.jpg,49.20366753472222,59.17968855751496,34.83995225694444,0.14474826388888887
160,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0160s.jpg,49.405490451388886,59.509055247809876,35.713541666666664,0.1431206597222222
165,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0165s.jpg,43.91102430555556,41.56693146792449,37.25575086805556,0.1528862847222222
170,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0170s.jpg,45.923611111111114,43.135018238296944,33.67100694444444,0.1537543402777778
175,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0175s.jpg,41.260416666666664,38.16492246060002,39.390625,0.1416015625
180,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0180s.jpg,51.22645399305556,62.18898692258208,27.28830295138889,0.1528862847222222
185,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0185s.jpg,49.376302083333336,62.195369568002505,29.301866319444443,0.1449652777777778
190,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0190s.jpg,49.16059027777778,61.6871695983399,30.001953125,0.14572482638888887
195,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0195s.jpg,48.94639756944444,61.19997383102648,29.565104166666668,0.14192708333333334
200,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0200s.jpg,49.00108506944444,61.35669207199055,29.883138020833332,0.14127604166666666
205,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0205s.jpg,49.08843315972222,61.41264096564218,30.879557291666668,0.14095052083333334
210,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0210s.jpg,49.201171875,61.58548025983919,31.5263671875,0.14279513888888887
215,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0215s.jpg,49.470377604166664,62.31277679599549,30.22016059027778,0.14811197916666666
220,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0220s.jpg,49.531575520833336,62.337485597554966,30.793294270833332,0.14680989583333334
225,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0225s.jpg,43.784505208333336,41.553758514928425,37.622721354166664,0.14659288194444445
230,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0230s.jpg,42.13031684027778,40.1583379935361,38.790690104166664,0.13834635416666666
235,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0235s.jpg,42.383138020833336,40.670834373357124,38.656575520833336,0.1400824652777778
240,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0240s.jpg,45.06694878472222,43.27935050560039,30.53396267361111,0.1420355902777778
245,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0245s.jpg,46.30023871527778,45.87810341771883,30.590494791666668,0.14463975694444445
250,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0250s.jpg,48.12586805555556,50.94235874178812,33.38975694444444,0.14192708333333334
255,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0255s.jpg,55.043728298611114,61.386040971901394,49.77191840277778,0.1421440972222222
260,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0260s.jpg,36.47699652777778,39.772482727365656,34.19227430555556,0.13650173611111113
265,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0265s.jpg,40.29600694444444,40.212956465995674,33.289713541666664,0.154296875
270,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0270s.jpg,55.61382378472222,56.775185803002664,12.11545138888889,0.1548394097222222
275,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0275s.jpg,33.3857421875,34.029497401756785,39.053927951388886,0.1179470486111111
280,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0280s.jpg,86.02615017361111,91.80779187320485,4.484917534722222,0.12565104166666666
285,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0285s.jpg,42.166015625,39.56779025442047,38.02582465277778,0.1372612847222222
290,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0290s.jpg,41.362955729166664,38.10960657058866,38.77549913194444,0.13802083333333334
294,dist/reference_analysis/20260602_最新剪辑参考4条动态视觉母版重解析_latest_4_dynamic_visual_master_reparse/reference_04/frames_5s/t0294s.jpg,28.671549479166668,33.02519486881826,59.04926215277778,0.1076388888888889
